EnsembleID,P3256PE,P3013PE,P3302PE,P3078PE
ENSG00000125841,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000125843,3.553553716,3.584080617,4.800462183,2.866569266
ENSG00000125844,5.995960406,3.427531898,5.90787848,5.049858379
ENSG00000125846,3.093675361,3.051894838,3.097915969,2.477977306
ENSG00000125863,4.664617003,6.214713921,2.418015942,5.383216001
ENSG00000125864,1.088752109,1.456022994,3.097915969,1.088752109
ENSG00000125868,6.653594524,8.334337339,4.800462183,6.743848593
ENSG00000125869,2.414620149,3.155363047,2.418015942,1.944494569
ENSG00000125870,4.753005636,4.230770341,2.418015942,4.972834917
ENSG00000125871,4.244322104,4.230770341,3.097915969,3.424592397
ENSG00000125875,5.128335926,6.40518741,5.828419435,4.891466204
ENSG00000125877,3.822244802,2.381270101,3.097915969,2.477977306
ENSG00000125878,2.17969193,1.748513077,2.418015942,3.424592397
ENSG00000125885,3.648786975,2.687771322,1.088752109,3.172394178
ENSG00000125895,1.088752109,1.088752109,3.097915969,1.088752109
ENSG00000125898,5.254817815,7.683755016,4.958100236,5.322423668
ENSG00000125900,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000125901,3.901732235,2.687771322,2.418015942,4.139638344
ENSG00000125910,4.836290223,1.748513077,4.421669871,2.866569266
ENSG00000125912,4.304058266,1.456022994,4.186989936,1.944494569
ENSG00000125931,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000125944,7.017045681,6.637368972,5.744327642,6.623020162
ENSG00000125945,3.451586945,1.991583045,2.418015942,1.088752109
ENSG00000125952,9.496706238,12.03892815,8.564413208,11.73200201
ENSG00000125962,2.951486868,1.456022994,3.097915969,1.088752109
ENSG00000125967,1.898922375,3.051894838,1.088752109,1.088752109
ENSG00000125968,1.898922375,1.456022994,1.088752109,2.866569266
ENSG00000125970,6.785183891,8.120851524,6.526939772,6.789482004
ENSG00000125971,8.125929791,9.921229051,5.559836752,9.563042736
ENSG00000125977,6.1665804,6.140996576,4.421669871,6.958820339
ENSG00000125991,4.795248832,3.50792863,4.421669871,3.825969194
ENSG00000125995,3.648786975,4.027591115,2.418015942,4.8052325
ENSG00000126001,6.229552672,3.791032436,5.559836752,5.653820094
ENSG00000126003,4.61830537,2.940428732,3.558177786,4.139638344
ENSG00000126005,5.672467354,6.942309775,5.229546028,5.653820094
ENSG00000126012,6.774665091,4.808618707,6.576417978,4.713514853
ENSG00000126016,2.793736963,2.199544088,4.421669871,1.088752109
ENSG00000126062,2.414620149,3.051894838,3.097915969,2.477977306
ENSG00000126067,4.244322104,4.366337122,3.097915969,4.139638344
ENSG00000126070,5.314129748,4.027591115,5.348245381,4.713514853
ENSG00000126088,5.025620765,5.66786729,4.186989936,4.8052325
ENSG00000126091,4.048664173,6.610309079,5.559836752,5.653820094
ENSG00000126106,2.17969193,1.456022994,2.418015942,2.477977306
ENSG00000126107,3.822244802,3.25190465,5.348245381,2.866569266
ENSG00000126214,5.57883592,3.50792863,4.958100236,4.274126854
ENSG00000126215,1.549975946,1.088752109,2.418015942,2.866569266
ENSG00000126216,4.61830537,5.289964508,3.906575275,4.713514853
ENSG00000126217,2.17969193,5.78543018,1.088752109,2.477977306
ENSG00000126226,3.093675361,3.155363047,3.097915969,1.944494569
ENSG00000126243,1.898922375,1.088752109,3.097915969,1.088752109
ENSG00000126246,2.616596106,1.991583045,2.418015942,1.088752109
ENSG00000126247,6.083791226,8.527516545,6.250362408,7.568632475
ENSG00000126249,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000126254,4.469721099,4.132754571,4.623462389,4.615568118
ENSG00000126261,6.1665804,6.927769972,5.100197867,6.958820339
ENSG00000126262,4.836290223,2.940428732,4.800462183,3.424592397
ENSG00000126264,4.915028193,6.340794329,3.097915969,6.149992324
ENSG00000126267,6.457097317,8.139899403,4.186989936,7.620054839
ENSG00000126351,4.11687468,5.685259984,4.186989936,3.991311731
ENSG00000126353,4.876196301,2.199544088,6.250362408,3.172394178
ENSG00000126368,2.793736963,1.991583045,3.097915969,1.088752109
ENSG00000126391,3.553553716,5.289964508,4.421669871,3.424592397
ENSG00000126432,6.304589162,7.474605386,4.958100236,7.055377022
ENSG00000126453,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000126456,5.760390653,3.427531898,5.457916698,3.639194549
ENSG00000126457,4.304058266,3.427531898,3.558177786,4.891466204
ENSG00000126458,3.553553716,5.558863393,3.097915969,5.749286904
ENSG00000126460,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000126461,5.398762,4.027591115,6.188063022,4.615568118
ENSG00000126464,6.013959552,4.366337122,6.715419478,4.274126854
ENSG00000126467,1.088752109,1.456022994,1.088752109,1.944494569
ENSG00000126522,3.451586945,1.456022994,2.418015942,1.944494569
ENSG00000126524,6.066647629,7.528599376,2.418015942,6.938708572
ENSG00000126561,5.977733862,4.490252064,5.229546028,5.881595221
ENSG00000126562,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000126581,6.198410093,7.839452884,6.310082538,6.623020162
ENSG00000126602,4.469721099,2.381270101,3.906575275,4.615568118
ENSG00000126603,1.898922375,1.456022994,1.088752109,1.088752109
ENSG00000126653,6.389766688,7.235822935,5.348245381,7.092260076
ENSG00000126698,5.843261986,6.637368972,4.623462389,6.833716147
ENSG00000126705,3.648786975,2.542644991,3.558177786,1.088752109
ENSG00000126709,2.951486868,3.791032436,3.097915969,3.424592397
ENSG00000126746,4.876196301,4.743693627,5.229546028,4.891466204
ENSG00000126749,3.822244802,2.381270101,4.623462389,3.639194549
ENSG00000126756,4.795248832,5.440945539,3.097915969,5.441549909
ENSG00000126759,4.520968441,1.748513077,5.348245381,3.424592397
ENSG00000126767,2.616596106,3.50792863,1.088752109,2.866569266
ENSG00000126768,3.738121214,3.725292665,3.097915969,4.615568118
ENSG00000126773,5.47870341,4.959194754,4.958100236,3.825969194
ENSG00000126775,4.520968441,3.725292665,3.097915969,4.139638344
ENSG00000126777,7.017045681,7.575990668,6.188063022,7.055377022
ENSG00000126785,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000126787,3.093675361,3.914154919,1.088752109,3.639194549
ENSG00000126790,2.793736963,2.381270101,2.418015942,1.088752109
ENSG00000126803,2.17969193,3.584080617,1.088752109,1.088752109
ENSG00000126804,5.902433846,5.752806839,5.100197867,5.122977247
ENSG00000126814,3.451586945,2.381270101,2.418015942,3.172394178
ENSG00000126821,3.093675361,1.748513077,3.906575275,1.088752109
ENSG00000126822,6.3759151,5.04253149,6.367428514,4.397140402
ENSG00000126838,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000126856,1.549975946,2.199544088,1.088752109,1.088752109
ENSG00000126858,5.995960406,6.707141445,4.800462183,6.07826419
ENSG00000126860,4.952842214,2.940428732,4.421669871,5.19256837
ENSG00000126870,6.198410093,7.12547576,4.958100236,7.295709518
ENSG00000126878,3.451586945,2.542644991,3.558177786,4.972834917
ENSG00000126882,5.342895679,4.930310625,6.47570423,4.274126854
ENSG00000126883,6.521425239,4.900836373,6.188063022,5.049858379
ENSG00000126903,3.553553716,6.883250113,4.958100236,4.274126854
ENSG00000126934,6.150398277,5.539867627,5.828419435,5.923132374
ENSG00000126945,5.254817815,6.128335649,3.906575275,4.615568118
ENSG00000126947,2.17969193,2.199544088,1.088752109,1.088752109
ENSG00000126953,1.088752109,2.199544088,1.088752109,1.944494569
ENSG00000126970,3.451586945,3.342389135,3.558177786,1.088752109
ENSG00000127022,7.008093408,7.144463082,6.422581909,7.387597804
ENSG00000127054,5.025620765,2.542644991,4.623462389,4.397140402
ENSG00000127080,3.553553716,1.748513077,2.418015942,1.088752109
ENSG00000127081,3.822244802,1.748513077,3.558177786,3.172394178
ENSG00000127084,7.043573943,6.165989896,7.066547505,6.041016903
ENSG00000127124,4.952842214,2.542644991,4.958100236,3.172394178
ENSG00000127125,5.504395588,6.23847243,4.421669871,5.702343015
ENSG00000127152,6.642067156,3.342389135,6.054761888,4.891466204
ENSG00000127184,7.75524388,6.949525093,5.744327642,8.090118701
ENSG00000127191,2.414620149,2.542644991,2.418015942,2.477977306
ENSG00000127220,2.17969193,1.456022994,1.088752109,2.477977306
ENSG00000127241,1.088752109,1.991583045,1.088752109,1.088752109
ENSG00000127249,2.793736963,4.604360533,3.558177786,2.477977306
ENSG00000127252,2.951486868,6.036454439,1.088752109,4.891466204
ENSG00000127311,5.57883592,2.542644991,6.122951491,2.866569266
ENSG00000127314,10.32742292,12.10058897,8.139784258,11.15077247
ENSG00000127325,2.17969193,4.081130851,1.088752109,3.424592397
ENSG00000127328,4.876196301,5.967046914,2.418015942,5.702343015
ENSG00000127329,1.898922375,1.748513077,1.088752109,1.944494569
ENSG00000127334,5.57883592,4.182594687,5.559836752,5.122977247
ENSG00000127337,3.451586945,2.819623921,2.418015942,2.477977306
ENSG00000127364,2.951486868,1.456022994,2.418015942,1.088752109
ENSG00000127399,2.17969193,1.748513077,1.088752109,1.088752109
ENSG00000127412,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000127415,3.341861528,1.088752109,3.558177786,1.944494569
ENSG00000127418,2.793736963,1.748513077,2.418015942,1.088752109
ENSG00000127419,2.951486868,2.940428732,3.906575275,2.477977306
ENSG00000127423,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000127445,4.61830537,4.567318204,3.097915969,5.322423668
ENSG00000127452,2.616596106,3.051894838,4.186989936,1.088752109
ENSG00000127463,3.97706794,1.456022994,5.744327642,2.477977306
ENSG00000127472,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000127481,7.548508649,7.889080924,8.139784258,5.838826614
ENSG00000127483,7.921803533,9.139190666,7.031495775,8.429744049
ENSG00000127507,5.529638222,2.381270101,5.90787848,3.424592397
ENSG00000127511,5.452545385,5.146649673,6.310082538,4.139638344
ENSG00000127526,5.060678016,7.84719997,5.828419435,5.749286904
ENSG00000127527,5.672467354,7.349278799,6.422581909,6.002782428
ENSG00000127528,6.990020465,4.277389122,7.100767778,6.315108151
ENSG00000127533,3.648786975,6.250206555,4.421669871,2.866569266
ENSG00000127540,5.977733862,7.474605386,5.100197867,7.693906994
ENSG00000127554,2.616596106,1.088752109,2.418015942,2.477977306
ENSG00000127561,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000127578,1.088752109,1.456022994,2.418015942,1.088752109
ENSG00000127580,2.951486868,1.991583045,3.906575275,1.088752109
ENSG00000127585,2.793736963,1.456022994,3.097915969,2.477977306
ENSG00000127586,2.793736963,1.991583045,3.097915969,2.866569266
ENSG00000127603,9.167421,9.319865115,9.643956934,7.594572753
ENSG00000127616,6.558688739,5.243756868,6.054761888,5.702343015
ENSG00000127663,5.921630501,5.267045676,6.122951491,5.497616523
ENSG00000127666,3.553553716,2.819623921,3.097915969,2.866569266
ENSG00000127720,3.901732235,4.450118142,2.418015942,2.866569266
ENSG00000127774,3.738121214,3.656413694,1.088752109,4.891466204
ENSG00000127804,4.416586093,2.542644991,5.100197867,4.615568118
ENSG00000127824,6.999085237,10.25331466,7.78734022,8.656006498
ENSG00000127831,2.616596106,7.12547576,5.828419435,4.510484132
ENSG00000127837,5.284778563,4.230770341,3.906575275,5.923132374
ENSG00000127838,4.709488119,7.911422795,5.348245381,5.838826614
ENSG00000127863,1.088752109,1.088752109,1.088752109,2.477977306
ENSG00000127870,5.995960406,7.779984472,5.90787848,6.251311143
ENSG00000127884,3.822244802,2.199544088,2.418015942,5.122977247
ENSG00000127903,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000127914,7.603035426,8.60037769,6.958729125,5.881595221
ENSG00000127920,9.487073836,11.82512293,7.510205638,10.70340689
ENSG00000127922,5.902433846,5.481331895,4.800462183,6.149992324
ENSG00000127946,5.192962519,3.791032436,5.348245381,3.991311731
ENSG00000127947,8.943907261,11.58130151,8.139784258,10.4248632
ENSG00000127948,3.451586945,1.456022994,3.097915969,1.088752109
ENSG00000127951,7.120351767,4.408835719,5.100197867,5.749286904
ENSG00000127952,3.553553716,3.914154919,3.097915969,3.172394178
ENSG00000127954,3.97706794,1.991583045,4.958100236,3.172394178
ENSG00000127955,2.793736963,2.940428732,1.088752109,2.477977306
ENSG00000127957,4.244322104,3.427531898,3.906575275,3.825969194
ENSG00000127980,4.709488119,4.808618707,4.186989936,4.397140402
ENSG00000127989,3.451586945,1.456022994,3.558177786,3.172394178
ENSG00000127993,2.951486868,1.748513077,2.418015942,1.944494569
ENSG00000127995,3.341861528,3.50792863,4.186989936,3.424592397
ENSG00000128000,4.709488119,2.542644991,4.623462389,2.866569266
ENSG00000128011,3.451586945,2.381270101,2.418015942,2.477977306
ENSG00000128016,7.776487346,4.675708497,6.842197488,5.963507008
ENSG00000128039,2.616596106,1.456022994,1.088752109,1.088752109
ENSG00000128050,4.11687468,3.25190465,4.186989936,1.944494569
ENSG00000128052,2.793736963,1.748513077,1.088752109,2.866569266
ENSG00000128059,2.793736963,1.991583045,1.088752109,1.944494569
ENSG00000128159,6.031736904,3.155363047,6.122951491,1.944494569
ENSG00000128165,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000128185,3.223098796,2.199544088,3.097915969,2.477977306
ENSG00000128191,4.836290223,2.819623921,4.186989936,3.639194549
ENSG00000128203,1.898922375,1.748513077,1.088752109,1.088752109
ENSG00000128218,2.616596106,1.456022994,1.088752109,1.944494569
ENSG00000128228,3.223098796,1.748513077,1.088752109,2.477977306
ENSG00000128245,7.917028837,10.94423433,7.849037482,9.070682038
ENSG00000128253,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000128254,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000128266,6.083791226,9.395781893,8.072404404,7.717707502
ENSG00000128268,1.549975946,2.687771322,1.088752109,1.088752109
ENSG00000128271,1.898922375,2.687771322,2.418015942,1.944494569
ENSG00000128272,7.926562479,10.19758942,7.100767778,8.81891006
ENSG00000128274,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000128283,1.549975946,2.381270101,1.088752109,2.477977306
ENSG00000128284,5.672467354,4.027591115,5.559836752,4.972834917
ENSG00000128294,5.649623002,8.595786401,6.624255411,5.702343015
ENSG00000128298,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000128309,3.341861528,6.009090811,4.623462389,4.397140402
ENSG00000128311,3.093675361,5.702445492,4.421669871,3.639194549
ENSG00000128335,5.342895679,3.051894838,5.559836752,4.510484132
ENSG00000128340,7.095210438,5.685259984,6.882096412,7.295709518
ENSG00000128342,1.088752109,1.088752109,3.558177786,1.088752109
ENSG00000128383,4.836290223,2.687771322,4.800462183,2.477977306
ENSG00000128394,3.648786975,3.50792863,4.186989936,3.424592397
ENSG00000128408,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000128438,1.549975946,1.088752109,3.097915969,1.088752109
ENSG00000128463,3.901732235,3.725292665,3.906575275,4.139638344
ENSG00000128482,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000128487,6.676376569,8.541908849,6.526939772,6.897623879
ENSG00000128512,3.093675361,1.456022994,3.097915969,2.477977306
ENSG00000128513,2.951486868,4.182594687,2.418015942,3.825969194
ENSG00000128524,5.672467354,6.765541461,4.623462389,7.055377022
ENSG00000128534,5.192962519,5.685259984,4.421669871,5.322423668
ENSG00000128536,1.898922375,1.088752109,2.418015942,1.088752109
ENSG00000128563,5.128335926,4.987511928,4.421669871,6.002782428
ENSG00000128564,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000128567,2.616596106,1.088752109,2.418015942,2.866569266
ENSG00000128578,1.898922375,4.987511928,2.418015942,1.944494569
ENSG00000128581,1.549975946,1.748513077,1.088752109,1.088752109
ENSG00000128585,6.083791226,6.573421135,5.828419435,5.702343015
ENSG00000128590,2.793736963,3.155363047,2.418015942,3.424592397
ENSG00000128591,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000128594,3.648786975,2.199544088,4.421669871,1.088752109
ENSG00000128595,4.915028193,7.666344059,4.186989936,5.963507008
ENSG00000128596,2.793736963,2.381270101,3.097915969,3.172394178
ENSG00000128604,4.18200527,1.748513077,4.421669871,4.397140402
ENSG00000128607,4.304058266,5.752806839,3.097915969,4.397140402
ENSG00000128609,7.392145671,9.095952185,4.623462389,8.332900042
ENSG00000128626,2.616596106,1.088752109,1.088752109,2.477977306
ENSG00000128641,2.793736963,1.088752109,3.558177786,1.088752109
ENSG00000128645,1.549975946,1.748513077,1.088752109,1.088752109
ENSG00000128654,1.898922375,1.456022994,1.088752109,3.639194549
ENSG00000128655,1.088752109,1.748513077,1.088752109,2.477977306
ENSG00000128656,1.549975946,1.748513077,1.088752109,1.088752109
ENSG00000128683,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000128692,1.088752109,1.991583045,1.088752109,4.139638344
ENSG00000128694,2.17969193,1.088752109,2.418015942,1.944494569
ENSG00000128699,3.553553716,2.381270101,3.097915969,2.477977306
ENSG00000128708,5.224221646,6.757341948,3.097915969,7.017526244
ENSG00000128709,1.898922375,1.456022994,3.097915969,1.088752109
ENSG00000128713,1.088752109,1.456022994,3.906575275,1.088752109
ENSG00000128731,6.34780645,5.923740875,6.054761888,4.972834917
ENSG00000128739,5.060678016,8.021646645,4.186989936,6.21832254
ENSG00000128789,3.822244802,3.791032436,2.418015942,3.639194549
ENSG00000128791,3.901732235,7.304961282,3.097915969,3.991311731
ENSG00000128805,1.088752109,1.088752109,2.418015942,1.944494569
ENSG00000128815,6.70988897,4.277389122,6.758928486,5.702343015
ENSG00000128829,4.795248832,3.853906719,3.558177786,4.510484132
ENSG00000128833,2.414620149,2.542644991,1.088752109,2.477977306
ENSG00000128849,4.361419025,2.819623921,2.418015942,3.825969194
ENSG00000128872,4.61830537,3.155363047,4.623462389,3.639194549
ENSG00000128881,4.753005636,4.640475531,4.623462389,4.615568118
ENSG00000128886,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000128891,4.304058266,1.991583045,3.906575275,3.825969194
