EnsembleID,P3258NP,P3271NP,P3277NP,P3179NP,P3278NP,P3347NP,P3102NP,P3062NP,P3350NP,P3140NP
ENSG00000260689,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.942446776
ENSG00000260691,0.20279497,0.555240179,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.942446776
ENSG00000260693,0.20279497,1.074771133,0.20279497,0.20279497,1.040462049,0.20279497,0.20279497,0.20279497,0.20279497,0.942446776
ENSG00000260698,0.20279497,0.555240179,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000260704,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260708,0.739374661,1.614403545,1.907147936,2.316415662,1.327610628,0.20279497,1.827244654,2.672948213,0.20279497,1.792231716
ENSG00000260711,1.4364307,0.20279497,0.20279497,1.545286854,0.68158969,0.20279497,1.232511218,3.192860205,0.20279497,0.20279497
ENSG00000260714,1.129598361,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260719,0.739374661,0.20279497,0.20279497,1.024868161,0.68158969,0.20279497,0.20279497,1.05187958,1.84511817,0.20279497
ENSG00000260723,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260725,1.129598361,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260727,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000260729,0.20279497,0.555240179,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000260737,0.20279497,0.20279497,0.20279497,0.20279497,1.327610628,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260738,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260742,2.257194384,3.187943332,1.293251249,2.816239794,1.772234861,0.20279497,1.827244654,2.07904354,1.84511817,2.530090497
ENSG00000260743,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260744,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260747,0.20279497,0.20279497,0.20279497,0.20279497,1.040462049,0.20279497,1.827244654,0.20279497,0.20279497,0.20279497
ENSG00000260751,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000260766,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,1.84511817,0.20279497
ENSG00000260774,1.129598361,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.426585717,0.20279497,0.20279497
ENSG00000260776,0.20279497,0.555240179,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260778,0.20279497,0.20279497,0.20279497,1.024868161,0.20279497,0.20279497,0.20279497,1.251363748,0.20279497,0.20279497
ENSG00000260781,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,1.84511817,0.20279497
ENSG00000260782,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260784,1.4364307,1.277910509,1.907147936,0.53161028,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260788,0.739374661,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260790,0.739374661,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260792,2.091558607,2.218560019,1.293251249,1.926936282,2.506075791,0.20279497,1.232511218,1.723762462,1.84511817,2.323433549
ENSG00000260793,0.739374661,1.455945291,1.907147936,2.134779552,1.040462049,0.20279497,1.232511218,2.07904354,0.20279497,0.20279497
ENSG00000260795,0.739374661,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260799,0.20279497,0.555240179,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,1.05187958,0.20279497,0.20279497
ENSG00000260803,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260804,1.4364307,0.555240179,1.293251249,0.53161028,1.040462049,0.20279497,0.20279497,1.723762462,0.20279497,0.942446776
ENSG00000260805,1.4364307,0.838266503,0.20279497,0.799217965,1.040462049,0.20279497,1.232511218,0.544347218,0.20279497,0.20279497
ENSG00000260806,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260807,0.739374661,0.20279497,1.907147936,1.684027297,0.20279497,0.20279497,1.827244654,1.426585717,0.20279497,0.20279497
ENSG00000260810,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,0.544347218,0.20279497,0.20279497
ENSG00000260816,0.20279497,0.555240179,0.20279497,0.799217965,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260822,3.81906313,4.066675182,3.161912678,3.320398182,4.008923576,0.20279497,4.258020124,3.905492849,2.59328722,3.753248067
ENSG00000260823,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260828,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,1.827244654,1.970056863,0.20279497,0.20279497
ENSG00000260841,1.4364307,1.074771133,0.20279497,1.391770528,0.20279497,0.20279497,1.232511218,2.07904354,1.84511817,0.20279497
ENSG00000260844,0.739374661,0.555240179,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260850,0.20279497,0.20279497,0.20279497,0.20279497,1.040462049,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260852,0.20279497,1.277910509,0.20279497,1.024868161,0.20279497,0.20279497,0.20279497,1.723762462,0.20279497,0.20279497
ENSG00000260854,0.739374661,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260855,0.20279497,0.555240179,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,1.05187958,0.20279497,0.20279497
ENSG00000260857,0.20279497,0.555240179,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260860,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,0.20279497,0.20279497,0.942446776
ENSG00000260861,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260864,0.739374661,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260865,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,0.20279497,0.20279497,0.20279497
ENSG00000260877,0.20279497,1.455945291,0.20279497,0.53161028,1.327610628,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000260879,0.20279497,0.555240179,0.20279497,0.799217965,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260896,0.739374661,0.838266503,0.20279497,0.799217965,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.942446776
ENSG00000260898,0.739374661,0.20279497,0.20279497,1.391770528,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260903,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260910,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260911,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260912,2.663614988,3.582495186,1.907147936,2.477719673,2.386189506,0.20279497,2.836949859,2.672948213,0.20279497,2.710820306
ENSG00000260916,7.108961664,8.260121051,6.802710291,6.873192665,6.609336961,5.635763259,6.143293323,6.239360866,5.039822633,7.071564358
ENSG00000260917,0.739374661,0.555240179,2.336437788,1.219951751,0.20279497,3.909570704,1.827244654,2.447581221,0.20279497,0.942446776
ENSG00000260918,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,0.20279497,0.20279497,0.20279497
ENSG00000260920,1.129598361,0.20279497,0.20279497,0.53161028,1.040462049,0.20279497,1.232511218,0.544347218,0.20279497,0.20279497
ENSG00000260923,0.20279497,0.20279497,1.293251249,0.53161028,0.68158969,0.20279497,0.20279497,1.05187958,0.20279497,0.20279497
ENSG00000260924,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260927,0.20279497,0.555240179,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260929,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000260936,0.20279497,0.20279497,0.20279497,0.799217965,0.20279497,0.20279497,0.20279497,1.05187958,0.20279497,0.20279497
ENSG00000260940,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260942,1.689312795,0.838266503,0.20279497,1.024868161,0.68158969,0.20279497,0.20279497,1.852159161,1.84511817,0.20279497
ENSG00000260943,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260947,3.239908817,1.614403545,1.293251249,0.799217965,0.20279497,0.20279497,1.827244654,1.251363748,0.20279497,1.429023308
ENSG00000260948,0.20279497,0.20279497,0.20279497,1.391770528,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000260949,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260955,0.739374661,0.555240179,0.20279497,0.53161028,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000260966,1.129598361,0.555240179,0.20279497,1.219951751,0.20279497,0.20279497,0.20279497,2.180372087,0.20279497,0.20279497
ENSG00000260971,0.20279497,0.20279497,0.20279497,0.53161028,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.942446776
ENSG00000260977,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000260979,1.689312795,0.555240179,0.20279497,0.53161028,1.327610628,0.20279497,0.20279497,0.20279497,0.20279497,1.429023308
ENSG00000260988,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,0.544347218,0.20279497,0.20279497
ENSG00000260997,1.4364307,0.555240179,1.293251249,2.552076826,1.566983978,0.20279497,1.232511218,3.240566968,0.20279497,0.20279497
ENSG00000261000,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,0.544347218,0.20279497,0.20279497
ENSG00000261002,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261003,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261007,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000261008,5.057430631,5.044379189,4.173867444,4.364262238,4.366607177,3.016034257,3.425132974,3.611002916,3.083489023,4.928065297
ENSG00000261019,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000261026,0.739374661,1.455945291,0.20279497,1.219951751,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261030,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000261033,0.20279497,1.614403545,0.20279497,0.799217965,1.040462049,0.20279497,1.232511218,0.820317646,0.20279497,1.792231716
ENSG00000261035,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,2.59328722,0.20279497
ENSG00000261040,0.20279497,0.20279497,1.293251249,0.20279497,0.68158969,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000261051,0.20279497,0.555240179,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261054,0.739374661,2.218560019,0.20279497,0.53161028,1.327610628,0.20279497,1.232511218,2.07904354,0.20279497,1.792231716
ENSG00000261055,1.904409574,2.643099587,0.20279497,2.034597577,2.815507481,0.20279497,0.20279497,1.582812426,1.84511817,1.429023308
ENSG00000261056,0.20279497,0.20279497,0.20279497,1.024868161,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000261057,0.739374661,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261061,0.739374661,1.277910509,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,2.323433549
ENSG00000261064,0.739374661,1.887066858,0.20279497,0.53161028,0.68158969,0.20279497,1.827244654,1.05187958,0.20279497,0.20279497
ENSG00000261067,1.129598361,2.91086166,1.907147936,1.219951751,2.111628062,0.20279497,1.232511218,1.852159161,2.59328722,1.429023308
ENSG00000261069,1.689312795,1.074771133,1.907147936,1.926936282,0.68158969,0.20279497,1.232511218,2.526680341,0.20279497,0.20279497
ENSG00000261071,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000261072,0.20279497,0.555240179,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000261082,0.20279497,0.555240179,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000261083,1.689312795,0.20279497,0.20279497,0.799217965,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261087,0.739374661,0.838266503,0.20279497,1.024868161,1.327610628,3.016034257,0.20279497,1.723762462,0.20279497,0.20279497
ENSG00000261093,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000261094,2.257194384,1.757167165,0.20279497,2.034597577,0.20279497,0.20279497,0.20279497,1.582812426,1.84511817,0.942446776
ENSG00000261096,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,1.05187958,0.20279497,0.942446776
ENSG00000261098,0.20279497,0.20279497,0.20279497,0.799217965,0.68158969,0.20279497,2.247142917,2.180372087,0.20279497,0.20279497
ENSG00000261101,1.4364307,1.277910509,0.20279497,1.024868161,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261104,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261105,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000261114,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000261115,0.20279497,0.20279497,1.293251249,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261118,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261123,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,0.20279497,0.20279497,0.20279497
ENSG00000261131,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000261136,0.20279497,0.20279497,1.293251249,0.799217965,0.20279497,0.20279497,0.20279497,1.05187958,0.20279497,0.20279497
ENSG00000261150,2.257194384,0.838266503,1.907147936,1.024868161,1.95188879,0.20279497,1.232511218,1.05187958,2.59328722,0.20279497
ENSG00000261158,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261159,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000261167,0.739374661,0.20279497,1.293251249,0.53161028,0.68158969,0.20279497,0.20279497,1.05187958,0.20279497,0.20279497
ENSG00000261174,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261177,0.20279497,0.20279497,1.293251249,0.20279497,0.20279497,0.20279497,1.232511218,0.20279497,0.20279497,0.20279497
ENSG00000261182,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000261183,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,3.016034257,1.232511218,0.20279497,0.20279497,0.20279497
ENSG00000261186,0.20279497,0.20279497,0.20279497,1.024868161,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261188,0.20279497,0.20279497,0.20279497,0.799217965,0.68158969,0.20279497,0.20279497,1.05187958,0.20279497,0.942446776
ENSG00000261189,0.739374661,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261199,0.20279497,0.555240179,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261202,0.20279497,0.555240179,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.942446776
ENSG00000261204,0.20279497,0.20279497,0.20279497,0.20279497,1.040462049,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261207,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000261208,1.4364307,0.838266503,0.20279497,1.219951751,1.327610628,0.20279497,1.232511218,3.536512482,0.20279497,0.20279497
ENSG00000261211,0.739374661,1.074771133,0.20279497,0.20279497,0.20279497,0.20279497,1.827244654,0.820317646,0.20279497,0.942446776
ENSG00000261215,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000261217,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000261218,1.129598361,0.555240179,1.293251249,0.53161028,1.040462049,0.20279497,0.20279497,0.544347218,0.20279497,0.942446776
ENSG00000261220,0.20279497,0.20279497,0.20279497,1.024868161,0.68158969,0.20279497,0.20279497,1.251363748,0.20279497,0.20279497
ENSG00000261221,2.663614988,0.555240179,2.935513219,2.62278869,2.719553268,0.20279497,3.577779328,3.286746539,2.59328722,3.267591738
ENSG00000261222,2.091558607,2.314050814,0.20279497,2.477719673,0.20279497,3.016034257,0.20279497,1.05187958,0.20279497,0.20279497
ENSG00000261226,0.20279497,0.838266503,1.293251249,1.391770528,1.327610628,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000261229,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
