EnsembleID,P3240SPE,P3072PE,P3330PE,P3113SPE
ENSG00000121073,3.503428133,1.362028924,2.297582008,2.196479516
ENSG00000121075,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000121089,1.698259332,3.595062759,2.860406165,2.926623954
ENSG00000121101,3.111384157,1.362028924,2.860406165,1.83876202
ENSG00000121104,3.811382128,5.647880738,5.629000918,6.21016675
ENSG00000121152,4.122032662,2.873298476,2.860406165,2.196479516
ENSG00000121207,1.362028924,1.362028924,2.297582008,2.196479516
ENSG00000121210,5.070532633,4.720008595,3.837922805,5.120209001
ENSG00000121211,6.678288315,4.073925384,4.702055223,4.684900974
ENSG00000121274,3.740334732,1.362028924,3.264245782,4.058522444
ENSG00000121281,3.586794977,5.50407225,5.146190752,5.640361601
ENSG00000121289,5.450312337,1.362028924,4.941146883,4.567322475
ENSG00000121297,2.199859906,3.595062759,2.297582008,3.539723606
ENSG00000121310,1.362028924,3.595062759,1.362028924,3.539723606
ENSG00000121316,2.39752232,4.720008595,2.297582008,5.315181463
ENSG00000121335,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000121350,2.866484304,3.595062759,4.941146883,3.105989111
ENSG00000121390,6.725038993,5.647880738,5.047308503,6.376701715
ENSG00000121406,2.199859906,1.362028924,2.297582008,2.482889605
ENSG00000121410,1.970750446,1.362028924,1.362028924,1.83876202
ENSG00000121413,3.111384157,1.362028924,1.362028924,4.370766879
ENSG00000121417,3.503428133,1.362028924,4.415312308,2.926623954
ENSG00000121446,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000121481,4.67286688,3.595062759,4.415312308,4.740281679
ENSG00000121486,4.377499418,4.432835737,4.56579602,3.409117527
ENSG00000121542,4.32989742,1.362028924,3.579413189,2.721750054
ENSG00000121552,1.698259332,4.073925384,2.860406165,3.65948132
ENSG00000121570,2.39752232,1.362028924,3.264245782,1.362028924
ENSG00000121577,2.199859906,1.362028924,2.297582008,1.83876202
ENSG00000121578,3.320682329,2.873298476,2.860406165,3.265500105
ENSG00000121579,7.331884056,4.432835737,5.485300064,5.580926414
ENSG00000121621,4.229705474,1.362028924,3.837922805,3.539723606
ENSG00000121644,2.866484304,2.873298476,3.264245782,3.65948132
ENSG00000121671,1.698259332,1.362028924,2.860406165,3.65948132
ENSG00000121680,2.39752232,3.595062759,2.860406165,2.926623954
ENSG00000121690,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000121691,4.634196984,5.898535294,5.047308503,5.640361601
ENSG00000121716,3.219825396,5.164662069,4.057074522,3.872754685
ENSG00000121741,7.373564381,1.362028924,6.725040311,6.572502755
ENSG00000121749,8.733225599,4.432835737,6.876737076,6.044046042
ENSG00000121766,9.756130365,6.538413452,8.297240618,8.382539508
ENSG00000121774,5.38193638,5.647880738,5.558938933,5.315181463
ENSG00000121775,4.511549935,1.362028924,2.297582008,3.65948132
ENSG00000121797,2.994124522,1.362028924,2.297582008,2.196479516
ENSG00000121807,1.970750446,1.362028924,2.297582008,4.058522444
ENSG00000121851,5.285415505,6.538413452,5.238728167,6.323297867
ENSG00000121858,4.280671036,4.959398801,4.702055223,4.894707549
ENSG00000121864,3.219825396,4.720008595,4.702055223,3.539723606
ENSG00000121879,5.285415505,5.647880738,4.82654835,4.942715889
ENSG00000121892,7.915214119,6.538413452,6.481678846,6.93489075
ENSG00000121895,1.362028924,2.873298476,2.860406165,2.721750054
ENSG00000121897,1.698259332,3.595062759,1.362028924,2.196479516
ENSG00000121903,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000121904,1.362028924,1.362028924,3.264245782,1.362028924
ENSG00000121931,2.994124522,2.873298476,4.415312308,3.539723606
ENSG00000121933,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000121940,3.414946844,4.432835737,1.362028924,1.83876202
ENSG00000121957,2.866484304,1.362028924,3.837922805,2.482889605
ENSG00000121964,8.787096406,3.595062759,7.816521601,6.823910423
ENSG00000121966,3.740334732,2.873298476,3.579413189,5.240323861
ENSG00000121988,3.665606462,1.362028924,3.264245782,3.409117527
ENSG00000121989,8.086119822,6.207976388,7.209591742,6.771705839
ENSG00000122008,6.881808958,4.959398801,5.990115243,5.315181463
ENSG00000122012,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000122026,6.814227098,9.311160145,8.339646027,8.206921393
ENSG00000122033,5.208535837,5.164662069,5.485300064,4.740281679
ENSG00000122034,5.127327585,5.778644789,5.695817466,5.454164097
ENSG00000122035,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000122042,4.065024699,2.873298476,4.702055223,5.454164097
ENSG00000122068,7.591077006,4.959398801,5.87949169,6.065887705
ENSG00000122085,6.569771428,4.432835737,6.092857127,5.752355076
ENSG00000122122,2.571337666,5.778644789,5.325686124,5.90555997
ENSG00000122126,3.414946844,1.362028924,4.941146883,2.721750054
ENSG00000122133,1.362028924,3.595062759,1.362028924,1.362028924
ENSG00000122140,2.199859906,4.720008595,1.362028924,3.105989111
ENSG00000122176,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000122188,1.970750446,4.073925384,3.264245782,3.409117527
ENSG00000122194,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000122203,6.116002977,3.595062759,5.485300064,5.120209001
ENSG00000122218,7.447914077,4.432835737,6.787645722,6.150090576
ENSG00000122223,2.726445499,1.362028924,3.264245782,3.77005544
ENSG00000122224,2.199859906,1.362028924,1.362028924,3.539723606
ENSG00000122257,8.035085673,6.610417862,6.188766132,5.752355076
ENSG00000122299,8.209616668,4.432835737,6.625723403,6.394072554
ENSG00000122304,1.362028924,3.595062759,1.362028924,1.362028924
ENSG00000122335,5.450312337,1.362028924,2.297582008,4.370766879
ENSG00000122359,6.559489202,6.382634789,6.443302689,6.910955721
ENSG00000122367,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000122376,3.219825396,2.873298476,4.56579602,3.968626535
ENSG00000122378,2.199859906,1.362028924,3.264245782,2.926623954
ENSG00000122386,1.970750446,2.873298476,1.362028924,1.83876202
ENSG00000122390,6.629971793,4.073925384,5.629000918,3.872754685
ENSG00000122406,7.165586897,9.638392982,8.469440195,9.019419662
ENSG00000122417,5.334482987,4.959398801,3.837922805,4.793614843
ENSG00000122420,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000122432,3.879094307,1.362028924,2.297582008,3.539723606
ENSG00000122435,4.423580818,4.073925384,3.837922805,3.968626535
ENSG00000122481,3.665606462,4.432835737,2.297582008,3.105989111
ENSG00000122482,6.336770316,4.073925384,5.629000918,5.881129163
ENSG00000122483,8.216177214,5.344325482,6.725040311,6.129496095
ENSG00000122484,5.803899947,1.362028924,5.238728167,5.077840659
ENSG00000122490,3.320682329,4.720008595,3.579413189,3.77005544
ENSG00000122507,4.17687333,4.720008595,4.247284286,3.105989111
ENSG00000122512,2.866484304,2.873298476,3.837922805,3.65948132
ENSG00000122515,5.011409866,4.720008595,2.860406165,5.550264651
ENSG00000122543,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000122545,11.01515694,8.019280486,9.718345738,9.385682739
ENSG00000122547,1.698259332,4.073925384,1.362028924,4.298810372
ENSG00000122550,2.994124522,3.595062759,2.860406165,2.482889605
ENSG00000122557,7.270170964,4.073925384,6.042400591,6.170395203
ENSG00000122565,9.269492065,7.4014146,7.186543437,7.048948768
ENSG00000122566,9.76062541,8.857955525,8.815802732,9.079705839
ENSG00000122574,1.970750446,1.362028924,1.362028924,1.362028924
ENSG00000122591,6.805552348,4.720008595,4.941146883,4.845046488
ENSG00000122592,1.698259332,2.873298476,2.297582008,1.362028924
ENSG00000122642,3.111384157,1.362028924,1.362028924,3.265500105
ENSG00000122643,11.79597245,7.759101975,9.892240112,9.621486712
ENSG00000122644,3.111384157,5.164662069,4.941146883,5.48691406
ENSG00000122674,3.740334732,4.432835737,4.941146883,3.105989111
ENSG00000122678,1.970750446,1.362028924,2.297582008,3.105989111
ENSG00000122679,1.362028924,1.362028924,3.579413189,2.926623954
ENSG00000122687,2.199859906,4.959398801,2.297582008,3.409117527
ENSG00000122692,5.676483432,4.073925384,5.558938933,5.077840659
ENSG00000122694,3.503428133,6.207976388,4.415312308,5.034190322
ENSG00000122696,3.414946844,2.873298476,4.057074522,3.539723606
ENSG00000122705,7.693366049,6.678998746,6.591038013,6.150090576
ENSG00000122707,4.280671036,3.595062759,3.264245782,3.872754685
ENSG00000122711,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000122728,1.362028924,1.362028924,1.362028924,2.482889605
ENSG00000122729,2.39752232,3.595062759,1.362028924,3.265500105
ENSG00000122741,2.866484304,1.362028924,3.579413189,4.504732895
ENSG00000122778,4.005671065,1.362028924,3.264245782,4.058522444
ENSG00000122779,7.970585954,4.073925384,6.51906058,5.90555997
ENSG00000122783,7.40261562,1.362028924,6.692688444,5.580926414
ENSG00000122786,10.27436462,6.867112773,9.390475217,8.673189911
ENSG00000122862,9.766224592,5.647880738,7.232277613,8.187127884
ENSG00000122863,1.698259332,2.873298476,1.362028924,1.362028924
ENSG00000122873,1.970750446,2.873298476,3.264245782,3.539723606
ENSG00000122877,1.698259332,1.362028924,2.297582008,1.83876202
ENSG00000122882,3.943770414,3.595062759,2.860406165,4.058522444
ENSG00000122884,3.219825396,1.362028924,3.264245782,3.265500105
ENSG00000122912,3.879094307,2.873298476,3.579413189,3.539723606
ENSG00000122952,5.536713892,1.362028924,4.702055223,2.721750054
ENSG00000122958,5.714050751,1.362028924,5.485300064,5.725161161
ENSG00000122965,3.665606462,4.720008595,4.415312308,5.034190322
ENSG00000122966,5.472402658,1.362028924,5.629000918,3.77005544
ENSG00000122970,5.750664604,2.873298476,4.941146883,4.298810372
ENSG00000122971,1.362028924,3.595062759,3.264245782,1.362028924
ENSG00000122986,2.571337666,4.959398801,4.057074522,4.143143891
ENSG00000123064,4.17687333,6.382634789,4.941146883,5.351202356
ENSG00000123066,6.360654525,7.360239428,6.042400591,6.922972871
ENSG00000123080,4.553601491,2.873298476,3.579413189,3.105989111
ENSG00000123091,9.64382082,7.4014146,8.197009874,8.511491651
ENSG00000123094,2.199859906,1.362028924,3.264245782,1.83876202
ENSG00000123095,1.698259332,1.362028924,1.362028924,3.105989111
ENSG00000123096,1.362028924,2.873298476,2.297582008,1.83876202
ENSG00000123104,7.966700535,3.595062759,6.443302689,6.394072554
ENSG00000123106,8.232449233,4.720008595,6.847647,6.874291744
ENSG00000123124,7.337912622,4.073925384,5.485300064,5.48691406
ENSG00000123130,4.229705474,4.959398801,4.415312308,3.968626535
ENSG00000123131,1.970750446,1.362028924,1.362028924,2.196479516
ENSG00000123136,2.866484304,4.073925384,4.057074522,4.439304308
ENSG00000123143,4.122032662,6.207976388,5.047308503,6.129496095
ENSG00000123144,7.874319847,7.317854486,7.553774643,7.299954551
ENSG00000123146,4.885358217,6.009222601,4.247284286,6.661263106
ENSG00000123154,2.866484304,2.873298476,2.860406165,2.196479516
ENSG00000123159,3.219825396,1.362028924,3.264245782,2.721750054
ENSG00000123171,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000123178,3.665606462,1.362028924,3.264245782,2.196479516
ENSG00000123179,1.362028924,3.595062759,2.297582008,1.362028924
ENSG00000123191,2.866484304,1.362028924,1.362028924,2.721750054
ENSG00000123200,7.943165673,8.216743776,7.641136039,7.883215209
ENSG00000123213,3.414946844,1.362028924,1.362028924,3.409117527
ENSG00000123219,6.59011861,4.073925384,4.415312308,4.684900974
ENSG00000123240,6.51761142,7.518326343,6.092857127,7.123742181
ENSG00000123268,5.952745916,4.073925384,5.695817466,5.697444794
ENSG00000123297,2.39752232,3.595062759,3.264245782,1.83876202
ENSG00000123329,4.594461968,6.610417862,4.702055223,7.345310738
ENSG00000123338,5.285415505,6.678998746,6.042400591,6.51014243
ENSG00000123342,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000123349,6.452423331,8.857955525,7.254612271,7.657285531
ENSG00000123352,6.51761142,2.873298476,5.485300064,4.567322475
ENSG00000123353,2.726445499,1.362028924,1.362028924,2.926623954
ENSG00000123358,1.698259332,2.873298476,3.579413189,1.362028924
ENSG00000123360,1.970750446,1.362028924,1.362028924,3.265500105
ENSG00000123374,5.750664604,4.720008595,4.057074522,3.265500105
ENSG00000123384,4.122032662,7.033503759,6.847647,7.46520935
ENSG00000123395,2.199859906,3.595062759,3.837922805,2.196479516
ENSG00000123405,8.970954144,6.112019471,7.786178535,6.922972871
ENSG00000123407,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000123411,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000123415,1.362028924,1.362028924,2.860406165,1.83876202
ENSG00000123416,8.7031833,5.50407225,7.589356491,7.17488746
ENSG00000123427,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000123444,2.726445499,1.362028924,2.860406165,3.409117527
ENSG00000123453,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000123472,5.208535837,3.595062759,5.407699349,5.420653389
ENSG00000123473,5.450312337,4.073925384,4.702055223,4.058522444
ENSG00000123485,4.949760282,1.362028924,2.860406165,3.409117527
ENSG00000123496,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000123500,2.199859906,1.362028924,1.362028924,1.83876202
ENSG00000123505,10.11586883,6.462625675,8.525621268,7.86464376
ENSG00000123545,1.970750446,1.362028924,2.297582008,1.362028924
ENSG00000123552,5.472402658,1.362028924,4.82654835,4.740281679
ENSG00000123562,4.122032662,4.073925384,4.702055223,4.058522444
ENSG00000123570,2.39752232,1.362028924,1.362028924,1.362028924
ENSG00000123572,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000123575,4.917918584,3.595062759,2.860406165,4.058522444
ENSG00000123595,4.065024699,4.720008595,3.579413189,3.105989111
ENSG00000123600,5.821217303,4.073925384,3.837922805,4.298810372
ENSG00000123607,3.320682329,1.362028924,2.297582008,3.968626535
ENSG00000123609,7.11733408,5.344325482,5.695817466,5.725161161
ENSG00000123610,1.970750446,1.362028924,2.297582008,2.721750054
ENSG00000123612,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000123636,5.999133751,6.207976388,5.047308503,6.541659506
ENSG00000123643,1.362028924,1.362028924,1.362028924,4.058522444
ENSG00000123684,6.197833378,5.778644789,5.759675983,5.805251825
ENSG00000123685,1.362028924,5.50407225,4.247284286,3.265500105
ENSG00000123689,3.219825396,5.647880738,3.264245782,4.143143891
ENSG00000123700,2.39752232,1.362028924,2.297582008,3.539723606
ENSG00000123728,4.122032662,5.778644789,4.82654835,3.968626535
ENSG00000123737,4.553601491,5.344325482,4.415312308,3.968626535
ENSG00000123739,9.899575584,6.382634789,7.460780202,7.734320867
ENSG00000123810,2.994124522,2.873298476,1.362028924,2.721750054
ENSG00000123815,2.199859906,3.595062759,3.264245782,2.196479516
ENSG00000123836,1.362028924,2.873298476,3.264245782,2.926623954
ENSG00000123870,3.943770414,1.362028924,4.415312308,3.105989111
ENSG00000123892,2.726445499,1.362028924,1.362028924,2.721750054
ENSG00000123901,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000123908,5.750664604,4.432835737,5.047308503,6.444964332
ENSG00000123933,3.586794977,4.073925384,3.579413189,4.370766879
ENSG00000123965,1.698259332,3.595062759,2.297582008,1.362028924
ENSG00000123975,3.811382128,1.362028924,1.362028924,3.265500105
ENSG00000123983,3.586794977,1.362028924,3.579413189,2.482889605
ENSG00000123989,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000123992,1.970750446,1.362028924,3.264245782,3.539723606
ENSG00000124006,1.970750446,1.362028924,1.362028924,2.482889605
ENSG00000124019,2.39752232,1.362028924,1.362028924,1.362028924
ENSG00000124067,2.866484304,3.595062759,2.297582008,3.872754685
ENSG00000124074,1.970750446,1.362028924,1.362028924,2.196479516
ENSG00000124092,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000124097,3.320682329,3.595062759,2.860406165,2.196479516
ENSG00000124098,5.855240615,7.480398784,6.933214553,7.38928435
ENSG00000124103,1.970750446,1.362028924,2.297582008,1.362028924
ENSG00000124104,2.199859906,1.362028924,2.860406165,1.362028924
ENSG00000124107,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000124116,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000124120,3.111384157,1.362028924,2.297582008,3.409117527
ENSG00000124126,5.936945825,7.937658881,6.725040311,8.094534472
ENSG00000124134,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000124140,1.698259332,3.595062759,2.297582008,3.105989111
ENSG00000124143,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000124145,5.768628869,1.362028924,3.579413189,2.926623954
ENSG00000124151,8.07893883,6.462625675,6.591038013,6.922972871
ENSG00000124155,3.320682329,2.873298476,2.860406165,3.265500105
ENSG00000124160,3.665606462,4.432835737,2.860406165,4.298810372
ENSG00000124164,9.046523959,7.084959868,8.219892888,7.91965594
ENSG00000124172,9.229517249,8.469978028,8.076811652,7.943448243
ENSG00000124177,7.307514678,5.647880738,6.960645262,6.784935149
ENSG00000124181,3.414946844,6.112019471,4.247284286,5.97646405
ENSG00000124191,1.362028924,4.073925384,1.362028924,2.196479516
ENSG00000124193,9.883178935,6.207976388,6.725040311,7.671601387
ENSG00000124198,6.171069,5.778644789,4.057074522,4.894707549
ENSG00000124201,6.485385535,6.744466933,5.629000918,6.376701715
ENSG00000124203,1.362028924,4.432835737,2.860406165,3.409117527
ENSG00000124207,6.044076398,4.073925384,5.047308503,4.058522444
ENSG00000124209,3.943770414,5.344325482,5.047308503,4.223075661
ENSG00000124212,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000124214,6.87353234,6.382634789,5.820827315,5.953214408
ENSG00000124215,1.970750446,1.362028924,1.362028924,2.482889605
ENSG00000124216,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000124217,1.698259332,3.595062759,1.362028924,1.362028924
ENSG00000124222,5.714050751,5.344325482,3.837922805,5.518937053
