EnsembleID,P3180PE,P3262PE,P3127PE,P3282PE,P3314SPE,P3228SPE,P3150SPE,P3183PE,P3077PE,P3233SPE
ENSG00000047662,1.967967594,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000047849,4.853815964,5.641538871,6.060752732,5.205029659,6.146934673,6.464475176,7.517979414,5.061591591,4.887516136,5.668140141
ENSG00000047932,3.754163514,4.219158426,1.574066796,4.911924638,1.574066796,3.424219297,1.574066796,3.008476976,4.025792518,3.453646688
ENSG00000048028,3.850795888,4.66282734,2.799787412,3.286775746,1.574066796,3.424219297,1.574066796,4.184802157,4.672655089,3.453646688
ENSG00000048052,7.50020414,6.813903239,6.369753109,4.911924638,1.574066796,6.023170102,1.574066796,6.705587537,6.903355799,5.124809365
ENSG00000048140,2.844736705,3.27552481,2.799787412,1.574066796,4.483683049,3.424219297,4.275709168,3.71335061,2.822358931,1.574066796
ENSG00000048162,2.588642865,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.607965735,1.574066796
ENSG00000048342,1.683073334,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000048392,3.623492907,5.001665452,3.452770467,1.574066796,4.483683049,5.087751037,1.574066796,3.71335061,5.029966358,1.574066796
ENSG00000048405,4.75739257,4.529544072,3.452770467,1.574066796,4.483683049,5.629982372,1.574066796,4.824055498,4.487502273,3.453646688
ENSG00000048462,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000048471,6.302407945,4.897318536,6.060752732,4.543681726,5.384341868,6.464475176,5.704689849,5.876377168,5.074486769,5.421902862
ENSG00000048544,3.896788518,3.823155467,3.452770467,1.574066796,4.483683049,1.574066796,1.574066796,3.71335061,4.349391598,3.453646688
ENSG00000048649,8.456014311,8.083315925,7.194477424,6.885928464,6.146934673,6.023170102,5.160332126,7.411748814,8.147390151,7.114916817
ENSG00000048707,6.741021875,5.001665452,6.223509974,1.574066796,5.384341868,5.384192606,6.662909067,4.539549294,5.457296902,5.878413741
ENSG00000048740,8.704132622,7.6253638,8.275638353,6.398482602,6.899060893,7.374009975,1.574066796,7.368142808,7.934438432,6.841434237
ENSG00000048828,7.123595084,6.630775665,7.233212958,6.613582466,6.643206751,5.087751037,6.408328177,6.304203881,6.424861548,6.061902425
ENSG00000048991,7.166468873,6.494352083,6.223509974,5.205029659,4.483683049,5.629982372,1.574066796,5.876377168,7.262060004,3.453646688
ENSG00000049089,3.215198272,1.574066796,3.452770467,4.047987249,1.574066796,1.574066796,1.574066796,1.574066796,2.822358931,3.453646688
ENSG00000049130,4.732245001,2.896877456,3.452770467,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,5.159606571,3.453646688
ENSG00000049167,2.588642865,3.27552481,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.724301768,1.574066796
ENSG00000049192,6.149332394,4.66282734,5.123708744,3.286775746,1.574066796,5.384192606,1.574066796,4.539549294,6.441953707,1.574066796
ENSG00000049239,4.27316803,2.382052177,3.900652216,4.047987249,3.663934896,1.574066796,1.574066796,3.008476976,2.000492674,5.668140141
ENSG00000049245,7.835942309,8.53842166,7.41267423,6.14559624,5.003183857,7.503001001,5.704689849,8.483241698,8.382448322,7.195656318
ENSG00000049246,3.984595833,4.219158426,4.749165676,4.047987249,1.574066796,1.574066796,1.574066796,4.539549294,4.275039391,3.453646688
ENSG00000049247,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.71335061,1.574066796,1.574066796
ENSG00000049249,1.967967594,1.574066796,3.452770467,3.286775746,1.574066796,1.574066796,1.574066796,3.71335061,1.574066796,1.574066796
ENSG00000049283,1.574066796,1.574066796,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000049323,10.11413886,8.293199895,10.33364653,9.38283922,8.199231258,7.503001001,8.219329991,7.973803706,8.413107112,8.531345678
ENSG00000049449,2.409872207,3.27552481,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.48141923,1.574066796
ENSG00000049540,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.453646688
ENSG00000049541,3.963139927,3.27552481,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,5.061591591,3.831952693,4.242947895
ENSG00000049618,7.403955593,6.630775665,7.541724893,7.24961901,6.331982488,6.464475176,6.408328177,6.774015725,6.760793484,6.50369062
ENSG00000049656,4.422131865,3.823155467,4.24193384,5.448523715,1.574066796,1.574066796,1.574066796,3.71335061,4.729443953,1.574066796
ENSG00000049759,3.320190157,4.034701779,1.574066796,4.047987249,4.483683049,3.424219297,1.574066796,4.824055498,3.342696013,1.574066796
ENSG00000049768,2.130777648,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000049769,3.728959102,2.382052177,1.574066796,3.286775746,3.663934896,1.574066796,4.275709168,1.574066796,2.000492674,3.453646688
ENSG00000049860,3.623492907,4.38268236,1.574066796,4.543681726,1.574066796,4.208837981,1.574066796,3.008476976,4.025792518,3.453646688
ENSG00000049883,2.797026138,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,4.184802157,2.596754359,1.574066796
ENSG00000050030,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000050130,5.765216455,4.38268236,4.24193384,3.286775746,3.663934896,1.574066796,1.574066796,4.539549294,4.61353892,1.574066796
ENSG00000050165,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,2.000492674,1.574066796
ENSG00000050327,1.784419047,1.574066796,1.574066796,4.047987249,1.574066796,4.714215374,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000050344,2.130777648,1.574066796,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000050393,9.516764062,8.79952928,8.514512385,7.736165434,8.199231258,7.304914822,7.067309535,8.843141878,9.716960949,7.344726163
ENSG00000050405,3.80328861,3.575169918,1.574066796,3.286775746,1.574066796,1.574066796,5.160332126,5.061591591,4.113747026,4.242947895
ENSG00000050426,3.778935147,3.823155467,2.799787412,4.911924638,3.663934896,1.574066796,1.574066796,3.71335061,4.025792518,1.574066796
ENSG00000050438,2.696593603,1.574066796,3.452770467,1.574066796,1.574066796,1.574066796,1.574066796,4.184802157,2.000492674,1.574066796
ENSG00000050555,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000050628,4.164563523,2.896877456,3.900652216,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.822358931,1.574066796
ENSG00000050730,2.277063411,2.896877456,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,2.329210893,1.574066796
ENSG00000050748,6.040860345,5.933017739,4.749165676,4.047987249,5.003183857,5.087751037,5.160332126,5.26549101,6.054448585,4.242947895
ENSG00000050820,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,2.000492674,1.574066796
ENSG00000051009,3.479797444,2.382052177,1.574066796,1.574066796,4.483683049,1.574066796,4.275709168,3.008476976,2.596754359,1.574066796
ENSG00000051108,3.984595833,3.27552481,2.799787412,1.574066796,3.663934896,3.424219297,1.574066796,5.444109091,4.275039391,1.574066796
ENSG00000051128,2.409872207,2.382052177,1.574066796,3.286775746,1.574066796,3.424219297,1.574066796,3.71335061,2.000492674,4.750235845
ENSG00000051180,1.784419047,2.382052177,3.900652216,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000051341,4.237867194,4.219158426,3.452770467,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,4.196646083,1.574066796
ENSG00000051382,8.613217093,7.376410972,7.343544868,6.277573318,6.643206751,6.185737685,6.0989882,7.454075389,7.50098218,6.625271266
ENSG00000051523,5.972707319,7.099067439,5.420783123,6.000319068,3.663934896,6.023170102,6.662909067,6.705587537,6.261172615,6.370913147
ENSG00000051596,2.979074354,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,3.189200783,1.574066796
ENSG00000051620,4.769803862,5.575445567,2.799787412,4.911924638,4.483683049,3.424219297,1.574066796,3.71335061,5.585884748,5.421902862
ENSG00000051825,6.373256653,5.575445567,5.420783123,4.543681726,3.663934896,4.714215374,4.275709168,5.876377168,6.076505934,5.878413741
ENSG00000052126,6.086225316,6.303402424,3.452770467,4.543681726,5.384341868,3.424219297,1.574066796,5.995801617,6.161510127,4.242947895
ENSG00000052723,3.650591027,4.034701779,4.24193384,4.047987249,1.574066796,4.714215374,1.574066796,3.71335061,3.831952693,1.574066796
ENSG00000052749,4.324550736,4.897318536,4.517727852,3.286775746,1.574066796,3.424219297,4.275709168,3.71335061,4.025792518,3.453646688
ENSG00000052795,3.418056877,1.574066796,1.574066796,4.543681726,1.574066796,4.208837981,1.574066796,1.574066796,3.017408437,4.242947895
ENSG00000052802,2.277063411,1.574066796,1.574066796,4.543681726,1.574066796,1.574066796,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000052841,5.708320785,4.529544072,4.517727852,1.574066796,1.574066796,4.714215374,1.574066796,4.539549294,4.025792518,4.750235845
ENSG00000053108,3.650591027,1.574066796,2.799787412,1.574066796,3.663934896,3.424219297,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000053254,6.071261599,6.420976361,6.502526775,6.613582466,7.116302587,6.898904184,4.275709168,6.106091588,6.424861548,7.717126532
ENSG00000053328,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000053371,4.830307532,4.219158426,5.279879018,3.286775746,3.663934896,4.208837981,1.574066796,4.539549294,4.55189651,4.750235845
ENSG00000053372,2.531479112,3.823155467,3.452770467,3.286775746,3.663934896,3.424219297,1.574066796,3.008476976,3.932125688,3.453646688
ENSG00000053501,3.320190157,2.896877456,3.452770467,3.286775746,3.663934896,4.208837981,4.275709168,5.74616741,5.029966358,3.453646688
ENSG00000053524,4.853815964,4.529544072,3.900652216,3.286775746,1.574066796,4.208837981,1.574066796,4.184802157,4.113747026,1.574066796
ENSG00000053747,1.683073334,2.896877456,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,2.000492674,1.574066796
ENSG00000053770,4.865428073,5.098971572,4.517727852,6.000319068,5.68555368,5.83992976,5.160332126,6.478366882,4.275039391,6.224665391
ENSG00000053900,4.237867194,3.575169918,3.900652216,1.574066796,1.574066796,3.424219297,4.275709168,4.184802157,3.724301768,4.242947895
ENSG00000053918,3.623492907,2.896877456,3.900652216,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,2.822358931,1.574066796
ENSG00000054116,3.919246432,4.66282734,4.24193384,3.286775746,4.483683049,4.208837981,1.574066796,4.184802157,3.932125688,1.574066796
ENSG00000054118,6.778355856,7.488402377,6.298483796,6.14559624,5.9346101,6.58594682,6.408328177,7.535175954,7.476307165,6.50369062
ENSG00000054148,2.643627685,3.575169918,3.452770467,3.286775746,1.574066796,5.087751037,1.574066796,3.71335061,4.42009899,4.242947895
ENSG00000054179,1.574066796,1.574066796,2.799787412,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.453646688
ENSG00000054219,2.74768364,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.453646688
ENSG00000054267,7.454805338,7.592323024,5.420783123,6.510037639,6.146934673,5.83992976,5.704689849,7.368142808,7.853718567,4.242947895
ENSG00000054277,2.643627685,2.382052177,1.574066796,3.286775746,1.574066796,1.574066796,5.704689849,1.574066796,2.329210893,1.574066796
ENSG00000054282,6.861885524,6.175389665,4.24193384,4.543681726,4.483683049,5.629982372,1.574066796,5.444109091,6.632669361,4.242947895
ENSG00000054356,5.07996561,2.896877456,4.24193384,4.047987249,1.574066796,3.424219297,5.160332126,1.574066796,3.932125688,3.453646688
ENSG00000054392,2.797026138,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000054523,5.988723119,5.098971572,6.437666826,5.448523715,5.003183857,4.714215374,4.275709168,4.824055498,5.457296902,5.878413741
ENSG00000054598,2.643627685,2.382052177,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,3.017408437,1.574066796
ENSG00000054611,6.191459067,5.356790246,4.948557782,4.543681726,5.9346101,6.023170102,5.160332126,3.008476976,5.646121452,4.242947895
ENSG00000054654,7.39196207,7.275948889,7.028213603,6.14559624,7.011766927,6.185737685,5.160332126,6.774015725,5.986177941,5.668140141
ENSG00000054690,1.574066796,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000054793,7.655417523,5.704736458,6.624104228,6.398482602,5.9346101,5.384192606,5.704689849,5.876377168,6.458845737,6.50369062
ENSG00000054965,4.219887489,4.034701779,5.123708744,4.543681726,5.003183857,3.424219297,1.574066796,3.008476976,4.55189651,4.242947895
ENSG00000054967,5.119294279,4.219158426,3.900652216,1.574066796,1.574066796,3.424219297,1.574066796,4.184802157,2.822358931,1.574066796
ENSG00000054983,3.286034849,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.71335061,2.329210893,1.574066796
ENSG00000055044,5.843629578,6.034902242,4.517727852,3.286775746,5.003183857,4.714215374,4.275709168,5.444109091,6.299186577,4.242947895
ENSG00000055070,6.683144436,6.175389665,7.233212958,5.656794908,6.331982488,5.629982372,7.067309535,6.705587537,6.662140862,6.50369062
ENSG00000055118,1.967967594,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,3.453646688
ENSG00000055130,5.240177154,5.275864083,4.948557782,5.448523715,1.574066796,4.714215374,1.574066796,4.539549294,4.836725756,3.453646688
ENSG00000055147,5.008450142,5.001665452,4.749165676,4.911924638,1.574066796,1.574066796,4.275709168,4.184802157,4.42009899,3.453646688
ENSG00000055163,6.49785821,6.813903239,7.30769698,7.24961901,7.305072515,7.563414529,6.408328177,6.705587537,6.927827961,6.50369062
ENSG00000055208,8.270857466,7.051237837,7.378523567,7.641338859,7.471976299,7.155926962,5.160332126,5.74616741,7.033088832,6.625271266
ENSG00000055211,4.406319832,2.382052177,4.24193384,3.286775746,4.483683049,3.424219297,1.574066796,3.008476976,3.48141923,1.574066796
ENSG00000055332,5.376268038,5.275864083,5.775966507,6.398482602,6.331982488,5.629982372,4.275709168,4.824055498,5.864683201,5.124809365
ENSG00000055483,4.965933969,3.27552481,4.517727852,1.574066796,4.483683049,4.714215374,5.160332126,4.184802157,4.42009899,1.574066796
ENSG00000055609,10.13946719,9.173582351,9.323571437,8.837192553,8.53718803,8.52188486,7.382817562,8.777988508,9.014004373,8.140710929
ENSG00000055813,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000055917,7.334634963,6.494352083,7.028213603,7.042564912,6.331982488,6.898904184,4.275709168,6.558150098,6.280304797,6.625271266
ENSG00000055950,3.386166639,4.034701779,1.574066796,4.047987249,1.574066796,4.208837981,1.574066796,3.008476976,3.831952693,3.453646688
ENSG00000055955,1.879110376,1.574066796,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000055957,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000056050,2.471956584,2.896877456,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.71335061,4.025792518,1.574066796
ENSG00000056097,6.805735687,6.382839863,6.564595805,6.966371439,5.68555368,5.629982372,5.160332126,6.304203881,6.7332886,5.421902862
ENSG00000056277,2.844736705,2.382052177,3.900652216,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.189200783,3.453646688
ENSG00000056558,5.675714828,3.575169918,1.574066796,1.574066796,5.384341868,1.574066796,1.574066796,1.574066796,3.342696013,1.574066796
ENSG00000056586,8.529931307,6.662957046,7.769631108,7.183848326,5.9346101,7.07523553,5.704689849,5.74616741,7.281180499,7.114916817
ENSG00000056972,2.051668069,2.382052177,1.574066796,1.574066796,1.574066796,4.208837981,1.574066796,3.008476976,3.189200783,1.574066796
ENSG00000057019,3.509704362,4.034701779,2.799787412,3.286775746,1.574066796,1.574066796,4.275709168,3.71335061,3.932125688,1.574066796
ENSG00000057252,4.513528869,4.219158426,3.900652216,3.286775746,1.574066796,4.208837981,1.574066796,5.061591591,3.607965735,1.574066796
ENSG00000057294,3.650591027,2.382052177,3.452770467,1.574066796,3.663934896,1.574066796,1.574066796,3.008476976,3.932125688,1.574066796
ENSG00000057468,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000057608,7.425688062,8.411574927,6.840262147,6.710190764,7.116302587,7.563414529,6.879232792,8.164311346,8.400047328,7.967586771
ENSG00000057657,4.026573455,4.219158426,3.900652216,1.574066796,4.483683049,1.574066796,1.574066796,3.71335061,5.029966358,5.124809365
ENSG00000057663,4.145640486,4.529544072,2.799787412,4.047987249,5.68555368,4.714215374,1.574066796,4.184802157,4.42009899,4.750235845
ENSG00000057704,3.251051278,2.382052177,1.574066796,4.047987249,1.574066796,1.574066796,1.574066796,3.71335061,3.017408437,1.574066796
ENSG00000057757,4.842109631,7.592323024,5.549141713,7.82514173,7.011766927,6.023170102,4.275709168,7.973803706,5.352727773,5.878413741
