EnsembleID,P3234PE,P3200PE,P3322PE,P3125PE,P3360SPE.1,P3174PE,S586PE
ENSG00000168079,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000168081,2.275116933,1.838599807,1.021011534,1.021011534,1.021011534,3.255846671,1.021011534
ENSG00000168090,5.146096797,5.291463799,5.854714557,4.97709813,5.028127778,6.468310486,4.498339536
ENSG00000168092,6.829946932,6.338797492,5.0848135,5.530737976,5.982553062,6.79587213,5.030225446
ENSG00000168096,2.275116933,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,6.554186675
ENSG00000168101,1.450009315,1.838599807,3.322852718,1.021011534,3.612301316,1.021011534,1.717585159
ENSG00000168116,5.973101689,5.812096476,3.322852718,5.333997471,5.420557875,5.309033755,3.057780702
ENSG00000168118,8.636743579,8.702872198,5.0848135,8.437916865,7.801121218,5.773204727,5.790478317
ENSG00000168122,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,5.734697206
ENSG00000168135,1.450009315,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000168137,6.775460651,5.926621213,6.488275725,5.858380208,6.198315671,6.043834575,1.021011534
ENSG00000168140,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.255846671,5.403736773
ENSG00000168143,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000168152,2.470699671,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000168158,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.821178303
ENSG00000168159,4.368237365,4.251680284,5.64072965,5.224556214,5.902811993,5.005451055,1.021011534
ENSG00000168172,9.121160139,8.760627284,6.488275725,8.931416309,8.043492762,7.062650052,5.578686719
ENSG00000168175,7.357682124,6.957275469,5.64072965,6.795144736,6.38596832,5.309033755,6.71849065
ENSG00000168209,3.000500245,4.468847826,3.322852718,4.300808666,5.728749504,5.959142609,7.023253605
ENSG00000168214,5.915476891,5.503137211,4.168600383,5.435718819,4.487344268,6.123829259,4.443720261
ENSG00000168216,5.923851269,4.973968265,3.322852718,3.442193525,1.021011534,1.021011534,6.80228349
ENSG00000168228,3.233932239,3.038872542,3.322852718,2.314989466,2.440797094,3.73484667,5.33036381
ENSG00000168229,3.121932342,2.73794616,3.322852718,1.021011534,3.142330303,3.255846671,3.989501062
ENSG00000168234,5.442677971,4.657561789,5.389384054,4.300808666,4.869375002,5.005451055,2.821178303
ENSG00000168237,2.559370401,1.838599807,1.021011534,2.314989466,1.021011534,1.021011534,6.339116545
ENSG00000168243,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.870312691
ENSG00000168246,3.000500245,3.499916977,3.322852718,2.314989466,2.440797094,4.093833879,1.021011534
ENSG00000168255,1.920763351,2.357246082,1.021011534,3.788269875,1.021011534,1.021011534,3.128746178
ENSG00000168256,5.454286891,5.043303456,4.168600383,5.619883797,6.38596832,5.005451055,1.021011534
ENSG00000168259,6.176024008,6.366116103,5.389384054,5.997956001,6.32608904,6.199620446,5.188085693
ENSG00000168260,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,5.44603367
ENSG00000168264,4.790770258,5.291463799,5.0848135,4.501822797,5.028127778,4.381055846,1.021011534
ENSG00000168267,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,6.331615526
ENSG00000168268,1.450009315,1.838599807,1.021011534,1.021011534,3.612301316,3.255846671,1.021011534
ENSG00000168269,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000168273,3.062493539,3.684857269,4.168600383,4.300808666,4.869375002,3.255846671,1.021011534
ENSG00000168275,3.568997272,4.657561789,1.021011534,4.678223663,4.690968247,5.165212984,2.638703712
ENSG00000168280,2.470699671,1.838599807,3.322852718,1.021011534,1.021011534,2.5337666,2.538011818
ENSG00000168282,2.935722994,1.838599807,1.021011534,4.501822797,1.021011534,1.021011534,1.021011534
ENSG00000168283,5.923851269,5.233309817,4.698249073,3.788269875,3.612301316,5.005451055,5.171374811
ENSG00000168286,5.072680318,4.743402818,5.0848135,4.97709813,4.869375002,4.381055846,5.048643009
ENSG00000168288,3.840723646,3.995929064,1.021011534,4.300808666,5.028127778,4.381055846,4.357706857
ENSG00000168291,5.828945679,5.687690442,3.322852718,5.106126332,5.420557875,5.959142609,5.603814053
ENSG00000168297,4.896670805,4.364346456,5.64072965,4.678223663,5.728749504,4.825768459,5.403736773
ENSG00000168298,6.183018047,7.126578494,7.018617007,7.134660239,6.551998341,7.51238584,6.592349777
ENSG00000168300,9.770577706,9.59064411,7.764275978,8.735893336,8.234750075,7.653830239,7.564354993
ENSG00000168301,2.166390961,1.021011534,1.021011534,1.021011534,3.612301316,1.021011534,8.150561106
ENSG00000168303,4.069292711,4.973968265,4.168600383,4.97709813,5.028127778,4.093833879,1.021011534
ENSG00000168306,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.128746178
ENSG00000168309,4.753669194,5.347364185,5.389384054,5.106126332,5.728749504,6.271627933,3.057780702
ENSG00000168310,6.70917812,6.723797509,6.829193979,6.062986398,5.530767303,5.773204727,7.222962724
ENSG00000168314,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,7.227011447
ENSG00000168329,3.875678282,3.995929064,4.698249073,4.501822797,4.869375002,3.73484667,2.429761361
ENSG00000168333,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,6.746965785
ENSG00000168356,2.275116933,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.26099216
ENSG00000168374,7.400316675,6.99276287,4.168600383,6.795144736,6.058116555,5.165212984,1.021011534
ENSG00000168385,8.856080624,8.268621407,7.816262376,8.093406397,8.080206011,7.451682312,6.514986565
ENSG00000168386,3.730471572,5.109458677,3.322852718,5.435718819,4.250182126,5.005451055,8.196708889
ENSG00000168389,2.376220103,3.287734011,1.021011534,2.314989466,1.021011534,1.021011534,3.196383945
ENSG00000168393,1.780249194,3.038872542,1.021011534,3.442193525,2.440797094,1.021011534,1.021011534
ENSG00000168394,4.416512418,3.287734011,3.322852718,3.442193525,3.612301316,4.093833879,1.292298233
ENSG00000168395,3.691765545,4.657561789,4.698249073,3.788269875,4.690968247,2.5337666,3.646771414
ENSG00000168397,3.975731024,3.038872542,3.322852718,2.314989466,1.021011534,1.021011534,1.292298233
ENSG00000168398,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,4.914491229
ENSG00000168404,5.242981229,4.468847826,1.021011534,2.985988394,4.250182126,5.559707002,1.021011534
ENSG00000168405,6.012897126,5.043303456,1.021011534,2.314989466,3.142330303,2.5337666,4.65078841
ENSG00000168411,3.286831853,4.1294645,3.322852718,3.788269875,3.612301316,5.005451055,3.597584367
ENSG00000168412,1.021011534,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,4.788656561
ENSG00000168421,3.768166231,4.1294645,4.168600383,2.314989466,3.142330303,4.825768459,1.021011534
ENSG00000168427,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,4.873753776
ENSG00000168434,2.470699671,2.73794616,1.021011534,2.314989466,3.142330303,1.021011534,1.717585159
ENSG00000168438,5.32114199,4.657561789,3.322852718,4.678223663,4.250182126,5.005451055,3.989501062
ENSG00000168439,5.011132651,5.233309817,4.168600383,4.835386599,4.250182126,6.123829259,5.565957008
ENSG00000168447,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,5.284479327
ENSG00000168454,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.717585159
ENSG00000168461,9.816276645,9.593536375,7.471877385,9.665981265,8.80554771,6.340211609,1.021011534
ENSG00000168476,1.624557885,1.021011534,1.021011534,2.985988394,2.440797094,3.255846671,7.554722726
ENSG00000168477,3.000500245,2.73794616,5.0848135,4.300808666,3.612301316,5.439807961,1.021011534
ENSG00000168481,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000168484,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000168487,1.920763351,1.838599807,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000168488,5.915476891,5.962861222,6.488275725,5.435718819,6.058116555,5.670401583,1.520556383
ENSG00000168490,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,6.390559261
ENSG00000168491,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.717585159
ENSG00000168495,3.909806008,3.995929064,1.021011534,4.835386599,3.612301316,3.255846671,1.021011534
ENSG00000168496,2.642905391,3.038872542,1.021011534,2.985988394,2.440797094,4.825768459,1.890910519
ENSG00000168497,12.85883816,12.46196203,11.55142352,12.31954606,11.74655842,9.747598064,3.740383555
ENSG00000168502,1.920763351,1.021011534,1.021011534,4.300808666,1.021011534,1.021011534,7.698703407
ENSG00000168505,1.021011534,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,3.740383555
ENSG00000168517,4.343480244,4.468847826,3.322852718,4.835386599,3.612301316,1.021011534,1.021011534
ENSG00000168522,5.419176077,5.043303456,4.698249073,5.106126332,5.028127778,5.005451055,3.785006133
ENSG00000168528,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,5.895959523
ENSG00000168538,5.333766795,5.109458677,6.041021689,4.97709813,5.301227865,5.559707002,1.021011534
ENSG00000168539,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,5.844182725
ENSG00000168542,1.021011534,1.021011534,1.021011534,1.021011534,4.690968247,1.021011534,1.021011534
ENSG00000168546,1.021011534,3.038872542,1.021011534,2.985988394,1.021011534,1.021011534,1.021011534
ENSG00000168556,3.804901031,3.684857269,1.021011534,4.067181446,1.021011534,1.021011534,1.292298233
ENSG00000168564,5.395284981,5.291463799,3.322852718,4.501822797,4.690968247,4.093833879,3.646771414
ENSG00000168566,5.727354479,5.962861222,3.322852718,4.300808666,4.690968247,3.255846671,4.357706857
ENSG00000168569,1.251397792,2.357246082,3.322852718,1.021011534,3.142330303,1.021011534,2.904432368
ENSG00000168575,4.392576803,4.1294645,3.322852718,4.501822797,2.440797094,2.5337666,4.471288363
ENSG00000168582,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.890910519
ENSG00000168591,2.86789994,1.021011534,1.021011534,2.985988394,2.440797094,1.021011534,1.021011534
ENSG00000168594,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.26099216
ENSG00000168610,7.778291265,7.306565105,7.816262376,7.384074017,7.03597782,6.890386492,1.021011534
ENSG00000168612,3.121932342,2.357246082,4.168600383,2.314989466,3.612301316,1.021011534,7.018589721
ENSG00000168615,7.823750319,7.348259756,6.041021689,6.544981106,4.487344268,4.620480143,4.06381881
ENSG00000168619,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.904432368
ENSG00000168634,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.890910519
ENSG00000168646,2.048798304,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000168653,7.682836233,7.466567266,6.205997855,8.045939156,7.986609387,7.680528044,1.021011534
ENSG00000168658,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,5.628511227
ENSG00000168661,1.450009315,1.021011534,1.021011534,1.021011534,2.440797094,4.825768459,1.021011534
ENSG00000168672,2.275116933,1.838599807,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000168675,4.099178479,3.995929064,5.0848135,4.300808666,3.612301316,4.825768459,3.493874134
ENSG00000168676,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,4.973518564
ENSG00000168679,1.021011534,1.021011534,3.322852718,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000168685,6.089338905,4.824421834,5.389384054,3.442193525,4.690968247,5.559707002,1.021011534
ENSG00000168701,2.559370401,3.287734011,1.021011534,1.021011534,3.142330303,3.255846671,6.961414412
ENSG00000168702,1.251397792,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000168710,4.896670805,5.172712871,5.0848135,5.106126332,4.487344268,5.959142609,1.021011534
ENSG00000168724,6.495460518,6.163040014,3.322852718,6.401495178,5.902811993,6.340211609,6.440230645
ENSG00000168734,6.420506064,5.503137211,5.854714557,5.435718819,6.32608904,4.093833879,5.734697206
ENSG00000168743,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,4.698223519
ENSG00000168754,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.255846671,1.021011534
ENSG00000168757,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.429761361
ENSG00000168758,1.780249194,1.021011534,1.021011534,2.314989466,1.021011534,2.5337666,1.021011534
ENSG00000168763,2.86789994,2.357246082,1.021011534,2.314989466,3.142330303,1.021011534,1.520556383
ENSG00000168765,5.419176077,4.657561789,4.698249073,4.678223663,2.440797094,5.005451055,2.429761361
ENSG00000168769,8.016178517,7.306565105,6.927012122,6.633277416,6.747275465,5.86916711,1.890910519
ENSG00000168772,4.099178479,3.995929064,4.168600383,4.501822797,4.250182126,1.021011534,7.944711404
ENSG00000168778,2.048798304,1.838599807,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000168779,1.021011534,1.021011534,1.021011534,1.021011534,3.612301316,1.021011534,2.538011818
ENSG00000168781,1.780249194,2.73794616,1.021011534,1.021011534,3.966212742,2.5337666,1.021011534
ENSG00000168785,4.368237365,5.998213157,4.168600383,4.678223663,7.454777684,5.773204727,3.382127073
ENSG00000168787,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,5.723277423
ENSG00000168792,2.376220103,1.838599807,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000168795,1.624557885,1.838599807,1.021011534,3.442193525,1.021011534,2.5337666,2.04562814
ENSG00000168802,5.419176077,5.291463799,5.389384054,6.297241579,5.902811993,5.670401583,2.429761361
ENSG00000168803,5.43097488,4.364346456,1.021011534,4.067181446,3.612301316,3.255846671,5.945942307
ENSG00000168806,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,4.093833879,2.04562814
ENSG00000168807,3.768166231,3.995929064,5.64072965,3.788269875,4.487344268,1.021011534,3.911146062
ENSG00000168811,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,6.138791698
ENSG00000168813,4.212890445,3.848761081,3.322852718,3.442193525,2.440797094,2.5337666,1.021011534
ENSG00000168818,4.790770258,4.364346456,1.021011534,4.300808666,3.142330303,2.5337666,5.220937742
ENSG00000168824,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,3.255846671,4.524892808
ENSG00000168826,3.730471572,2.357246082,1.021011534,2.314989466,1.021011534,3.255846671,3.950855444
ENSG00000168827,3.286831853,3.684857269,3.322852718,2.314989466,2.440797094,3.255846671,2.312724784
ENSG00000168828,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,4.471288363
ENSG00000168852,4.239971201,3.848761081,1.021011534,2.985988394,3.966212742,1.021011534,1.021011534
ENSG00000168872,4.392576803,4.566288238,3.322852718,4.300808666,4.869375002,4.381055846,3.989501062
ENSG00000168874,1.624557885,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.890910519
ENSG00000168875,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.785006133
ENSG00000168876,3.387145149,3.038872542,1.021011534,1.021011534,3.612301316,4.381055846,1.292298233
ENSG00000168878,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,4.524892808
ENSG00000168883,6.096764953,5.998213157,5.0848135,5.929855382,5.530767303,5.165212984,1.292298233
ENSG00000168884,4.862227184,4.657561789,4.168600383,5.224556214,6.198315671,6.123829259,5.011569719
ENSG00000168887,5.855454312,5.851290257,5.389384054,6.350309884,3.612301316,5.165212984,5.204605226
ENSG00000168890,1.780249194,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,3.439082285
ENSG00000168894,4.715588779,4.566288238,1.021011534,3.442193525,3.142330303,5.005451055,1.292298233
ENSG00000168899,3.480934629,4.1294645,4.168600383,4.501822797,5.028127778,6.528332646,5.253058332
ENSG00000168903,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,5.253058332
ENSG00000168904,5.308405732,4.251680284,1.021011534,4.067181446,4.250182126,1.021011534,1.021011534
ENSG00000168906,4.530573101,3.995929064,5.64072965,4.678223663,3.612301316,4.093833879,3.950855444
ENSG00000168907,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,6.629529325
ENSG00000168913,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000168916,1.780249194,3.038872542,3.322852718,2.314989466,2.440797094,1.021011534,1.021011534
ENSG00000168917,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.911146062
ENSG00000168918,6.798413857,6.883569414,7.018617007,6.450926522,6.32608904,7.355551456,1.021011534
ENSG00000168924,3.233932239,3.287734011,1.021011534,2.985988394,4.487344268,1.021011534,7.596005858
ENSG00000168925,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,4.698223519
ENSG00000168936,2.275116933,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000168938,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000168939,1.920763351,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.429761361
ENSG00000168944,4.368237365,4.468847826,4.168600383,4.067181446,3.966212742,3.255846671,1.292298233
ENSG00000168952,1.920763351,2.357246082,1.021011534,2.314989466,3.142330303,2.5337666,4.626472872
